City_Id,City_Name,Country_Id
1226,Lambs Grove,1
1227,Lamoni,1
1228,Lamont,1
1229,La Motte,1
1230,Lanesboro,1
1231,Lansing,1
1232,La Porte City,1
1233,Larchwood,1
1234,Larrabee,1
1235,Latimer,1
1236,Laurel,1
1237,Laurens,1
1238,Lawler,1
1239,Lawton,1
1240,Leando,1
1241,Le Claire,1
1242,Ledyard,1
1243,Le Grand,1
1244,Lehigh,1
1245,Leighton,1
1246,Leland,1
1247,Le Mars,1
1248,Lenox,1
1249,Leon,1
1250,Le Roy,1
1251,Lester,1
1252,Letts,1
1253,Lewis,1
1254,Libertyville,1
1255,Lidderdale,1
1256,Lime Springs,1
1257,Lincoln,1
1258,Linden,1
1259,Lineville,1
1260,Linn Grove,1
1261,Lisbon,1
1262,Liscomb,1
1263,Little Cedar,1
1264,Little Rock,1
1265,Little Sioux,1
1266,Livermore,1
1267,Lockridge,1
1268,Logan,1
1269,Lohrville,1
1270,Lone Rock,1
1271,Lone Tree,1
1272,Long Grove,1
1273,Lorimor,1
1274,Lost Nation,1
1275,Loveland,1
1276,Lovilia,1
1277,Lowden,1
1278,Low Moor,1
1279,Luana,1
1280,Lucas,1
1281,Luther,1
1282,Lu Verne,1
1283,Luxemburg,1
1284,Luzerne,1
1285,Lynnville,1
1286,Lytton,1
1287,Macedonia,1
1288,Macksburg,1
1289,Madrid,1
1290,Magnolia,1
1291,Maharishi Vedic City,1
1292,Malcom,1
1293,Mallard,1
1294,Maloy,1
1295,Malvern,1
1296,Manchester,1
1297,Manilla,1
1298,Manly,1
1299,Manning,1
1300,Manson,1
1301,Mapleton,1
1302,Maquoketa,1
1303,Marathon,1
1304,Marble Rock,1
1305,Marcus,1
1306,Marengo,1
1307,Marion,1
1308,Marne,1
1309,Marquette,1
1310,Marshalltown,1
1311,Martelle,1
1312,Martensdale,1
1313,Martinsburg,1
1314,Marysville,1
1315,Mason City,1
1316,Masonville,1
1317,Massena,1
1318,Matlock,1
1319,Maurice,1
1320,Maxwell,1
1321,Maynard,1
1322,Maysville,1
1323,McCallsburg,1
1324,McCausland,1
1325,McClelland,1
1326,McGregor,1
1327,McIntire,1
1328,Mechanicsville,1
1329,Mediapolis,1
1330,Melbourne,1
1331,Melcher-Dallas,1
1332,Melrose,1
1333,Melvin,1
1334,Menlo,1
1335,Meriden,1
1336,Merrill,1
1337,Meservey,1
1338,Meyer,1
1339,Middle Amana,1
1340,Middletown,1
1341,Miles,1
1342,Milford,1
1343,Miller,1
1344,Millersburg,1
1345,Millerton,1
1346,Milo,1
1347,Milton,1
1348,Minburn,1
1349,Minden,1
1350,Mineola,1
1351,Mingo,1
1352,Missouri Valley,1
1353,Mitchell,1
1354,Mitchellville,1
1355,Modale,1
1356,Mona,1
1357,Mondamin,1
1358,Monmouth,1
1359,Monona,1
1360,Monroe,1
1361,Montezuma,1
1362,Monticello,1
1363,Montour,1
1364,Montrose,1
1365,Moorhead,1
1366,Moorland,1
1367,Moravia,1
1368,Morley,1
1369,Morning Sun,1
1370,Morrison,1
1371,Moulton,1
1372,Mount Auburn,1
1373,Mount Ayr,1
1374,Mount Pleasant,1
1375,Mount Sterling,1
1376,Mount Union,1
1377,Mount Vernon,1
1378,Moville,1
1379,Murray,1
1380,Muscatine,1
1381,Mystic,1
1382,Nashua,1
1383,Nemaha,1
1384,Neola,1
1385,Nevada,1
1386,New Albin,1
1387,Newell,1
1388,Newhall,1
1389,New Hampton,1
1390,New Hartford,1
1391,New Haven,1
1392,New Liberty,1
1393,New London,1
1394,New Market,1
1395,New Providence,1
1396,New Sharon,1
1397,Newton,1
1398,New Vienna,1
1399,New Virginia,1
1400,Nichols,1
1401,Nodaway,1
1402,Nora Springs,1
1403,Northboro,1
1404,North Buena Vista,1
1405,North English,1
1406,North Liberty,1
1407,North Washington,1
1408,Northwood,1
1409,Norwalk,1
1410,Norway,1
1411,Numa,1
1412,Oakland,1
1413,Oakland Acres,1
1414,Oakville,1
1415,Ocheyedan,1
1416,Odebolt,1
1417,Oelwein,1
1418,Ogden,1
1419,Okoboji,1
1420,Olds,1
1421,Olin,1
1422,Ollie,1
1423,Onawa,1
1424,Onslow,1
1425,Orange City,1
1426,Orchard,1
1427,Orient,1
1428,Orleans,1
1429,Osage,1
1430,Osceola,1
1431,Oskaloosa,1
1432,Ossian,1
1433,Osterdock,1
1434,Otho,1
1435,Oto,1
1436,Otranto,1
1437,Ottosen,1
1438,Ottumwa,1
1439,Owasa,1
1440,Oxford,1
1441,Oxford Junction,1
1442,Oyens,1
1443,Pacific Junction,1
1444,Packwood,1
1445,Palmer,1
1446,Palo,1
1447,Panama,1
1448,Panora,1
1449,Panorama Park,1
1450,Parkersburg,1
1451,Park View,1
1452,Parnell,1
1453,Paton,1
1454,Patterson,1
1455,Paullina,1
1456,Pella,1
1457,Peosta,1
1458,Percival,1
1459,Perry,1
1460,Persia,1
1461,Peterson,1
1462,Pierson,1
1463,Pilot Mound,1
1464,Pioneer,1
1465,Pisgah,1
1466,Plainfield,1
1467,Plano,1
1468,Pleasant Hill,1
1469,Pleasanton,1
1470,Pleasant Plain,1
1471,Pleasantville,1
1472,Plover,1
1473,Plymouth,1
1474,Pocahontas,1
1475,Polk City,1
1476,Pomeroy,1
1477,Popejoy,1
1478,Portland,1
1479,Portsmouth,1
1480,Postville,1
1481,Prairieburg,1
1482,Prairie City,1
1483,Prescott,1
1484,Preston,1
1485,Primghar,1
1486,Princeton,1
1487,Promise City,1
1488,Protivin,1
1489,Pulaski,1
1490,Quasqueton,1
1491,Quimby,1
1492,Radcliffe,1
1493,Rake,1
1494,Ralston,1
1495,Randalia,1
1496,Randall,1
1497,Randolph,1
1498,Rathbun,1
1499,Raymond,1
1500,Readlyn,1
1501,Reasnor,1
1502,Redding,1
1503,Redfield,1
1504,Red Oak,1
1505,Reinbeck,1
1506,Rembrandt,1
1507,Remsen,1
1508,Renwick,1
1509,Rhodes,1
1510,Riceville,1
1511,Richland,1
1512,Rickardsville,1
1513,Ricketts,1
1514,Ridgeway,1
1515,Rinard,1
1516,Ringsted,1
1517,Rippey,1
1518,Riverdale,1
1519,Riverside,1
1520,River Sioux,1
1521,Riverton,1
1522,Robins,1
1523,Rochester,1
1524,Rock Falls,1
1525,Rockford,1
1526,Rock Rapids,1
1527,Rock Valley,1
1528,Rockwell,1
1529,Rockwell City,1
1530,Rodman,1
1531,Rodney,1
1532,Roland,1
1533,Rolfe,1
1534,Rome,1
1535,Rose Hill,1
1536,Roseville,1
1537,Rossie,1
1538,Rowan,1
1539,Rowley,1
1540,Royal,1
1541,Rudd,1
1542,Runnells,1
1543,Russell,1
1544,Ruthven,1
1545,Rutland,1
1546,Ryan,1
